sequence_id,active_region,sequence_name,sequence_path,num_images,last_image_path,label_index,label_name,label_status
11486/2012_05_19_12_00_00_9,11486,2012_05_19_12_00_00_9,data\raw\SDOBenchmark_full\training\11486\2012_05_19_12_00_00_9,39,data\raw\SDOBenchmark_full\training\11486\2012_05_19_12_00_00_9\2012-05-23T235000__1700.jpg,1,QUIET,resolved
11897/2013_11_20_18_28_00_1,11897,2013_11_20_18_28_00_1,data\raw\SDOBenchmark_full\training\11897\2013_11_20_18_28_00_1,40,data\raw\SDOBenchmark_full\training\11897\2013_11_20_18_28_00_1\2013-11-21T085800__1700.jpg,1,QUIET,resolved
11464/2012_04_20_12_00_00_0,11464,2012_04_20_12_00_00_0,data\raw\SDOBenchmark_full\training\11464\2012_04_20_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11464\2012_04_20_12_00_00_0\2012-04-20T115000__1700.jpg,1,QUIET,resolved
12399/2015_08_12_16_47_00_0,12399,2015_08_12_16_47_00_0,data\raw\SDOBenchmark_full\training\12399\2015_08_12_16_47_00_0,40,data\raw\SDOBenchmark_full\training\12399\2015_08_12_16_47_00_0\2015-08-12T163700__1700.jpg,1,QUIET,resolved
11600/2012_10_28_10_48_00_1,11600,2012_10_28_10_48_00_1,data\raw\SDOBenchmark_full\training\11600\2012_10_28_10_48_00_1,40,data\raw\SDOBenchmark_full\training\11600\2012_10_28_10_48_00_1\2012-10-29T021352__1700.jpg,1,QUIET,resolved
12313/2015_03_31_12_20_00_0,12313,2015_03_31_12_20_00_0,data\raw\SDOBenchmark_full\training\12313\2015_03_31_12_20_00_0,40,data\raw\SDOBenchmark_full\training\12313\2015_03_31_12_20_00_0\2015-03-31T121000__1700.jpg,1,QUIET,resolved
11613/2012_11_21_20_50_00_0,11613,2012_11_21_20_50_00_0,data\raw\SDOBenchmark_full\training\11613\2012_11_21_20_50_00_0,40,data\raw\SDOBenchmark_full\training\11613\2012_11_21_20_50_00_0\2012-11-21T204000__1700.jpg,1,QUIET,resolved
12681/2017_09_27_14_34_01_1,12681,2017_09_27_14_34_01_1,data\raw\SDOBenchmark_full\training\12681\2017_09_27_14_34_01_1,40,data\raw\SDOBenchmark_full\training\12681\2017_09_27_14_34_01_1\2017-09-28T142400__1700.jpg,1,QUIET,resolved
12539/2016_04_29_12_00_00_0,12539,2016_04_29_12_00_00_0,data\raw\SDOBenchmark_full\training\12539\2016_04_29_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12539\2016_04_29_12_00_00_0\2016-04-29T115000__1700.jpg,1,QUIET,resolved
11746/2013_05_19_18_18_00_1,11746,2013_05_19_18_18_00_1,data\raw\SDOBenchmark_full\training\11746\2013_05_19_18_18_00_1,40,data\raw\SDOBenchmark_full\training\11746\2013_05_19_18_18_00_1\2013-05-20T075850__1700.jpg,1,QUIET,resolved
12056/2014_05_16_07_18_00_0,12056,2014_05_16_07_18_00_0,data\raw\SDOBenchmark_full\training\12056\2014_05_16_07_18_00_0,40,data\raw\SDOBenchmark_full\training\12056\2014_05_16_07_18_00_0\2014-05-16T070800__1700.jpg,1,QUIET,resolved
11948/2014_01_07_12_00_00_7,11948,2014_01_07_12_00_00_7,data\raw\SDOBenchmark_full\training\11948\2014_01_07_12_00_00_7,40,data\raw\SDOBenchmark_full\training\11948\2014_01_07_12_00_00_7\2014-01-12T052824__1700.jpg,1,QUIET,resolved
12039/2014_04_16_12_00_00_6,12039,2014_04_16_12_00_00_6,data\raw\SDOBenchmark_full\training\12039\2014_04_16_12_00_00_6,40,data\raw\SDOBenchmark_full\training\12039\2014_04_16_12_00_00_6\2014-04-19T234959__1700.jpg,1,QUIET,resolved
12362/2015_06_07_10_52_19_0,12362,2015_06_07_10_52_19_0,data\raw\SDOBenchmark_full\training\12362\2015_06_07_10_52_19_0,40,data\raw\SDOBenchmark_full\training\12362\2015_06_07_10_52_19_0\2015-06-07T104219__1700.jpg,1,QUIET,resolved
11513/2012_07_02_14_41_01_0,11513,2012_07_02_14_41_01_0,data\raw\SDOBenchmark_full\training\11513\2012_07_02_14_41_01_0,40,data\raw\SDOBenchmark_full\training\11513\2012_07_02_14_41_01_0\2012-07-02T143101__1700.jpg,1,QUIET,resolved
12080/2014_06_11_07_13_43_0,12080,2014_06_11_07_13_43_0,data\raw\SDOBenchmark_full\training\12080\2014_06_11_07_13_43_0,40,data\raw\SDOBenchmark_full\training\12080\2014_06_11_07_13_43_0\2014-06-11T070343__1700.jpg,1,QUIET,resolved
12040/2014_04_16_12_00_00_1,12040,2014_04_16_12_00_00_1,data\raw\SDOBenchmark_full\training\12040\2014_04_16_12_00_00_1,40,data\raw\SDOBenchmark_full\training\12040\2014_04_16_12_00_00_1\2014-04-17T010056__1700.jpg,1,QUIET,resolved
11392/2012_01_06_00_09_01_0,11392,2012_01_06_00_09_01_0,data\raw\SDOBenchmark_full\training\11392\2012_01_06_00_09_01_0,40,data\raw\SDOBenchmark_full\training\11392\2012_01_06_00_09_01_0\2012-01-05T235901__1700.jpg,1,QUIET,resolved
11731/2013_05_06_15_07_48_0,11731,2013_05_06_15_07_48_0,data\raw\SDOBenchmark_full\training\11731\2013_05_06_15_07_48_0,40,data\raw\SDOBenchmark_full\training\11731\2013_05_06_15_07_48_0\2013-05-06T145748__1700.jpg,1,QUIET,resolved
11635/2012_12_20_23_55_01_1,11635,2012_12_20_23_55_01_1,data\raw\SDOBenchmark_full\training\11635\2012_12_20_23_55_01_1,40,data\raw\SDOBenchmark_full\training\11635\2012_12_20_23_55_01_1\2012-12-21T232100__1700.jpg,1,QUIET,resolved
11840/2013_09_12_12_00_00_1,11840,2013_09_12_12_00_00_1,data\raw\SDOBenchmark_full\training\11840\2013_09_12_12_00_00_1,38,data\raw\SDOBenchmark_full\training\11840\2013_09_12_12_00_00_1\2013-09-13T065842__1700.jpg,1,QUIET,resolved
11401/2012_01_17_19_12_01_1,11401,2012_01_17_19_12_01_1,data\raw\SDOBenchmark_full\training\11401\2012_01_17_19_12_01_1,30,data\raw\SDOBenchmark_full\training\11401\2012_01_17_19_12_01_1\2012-01-18T190200__304.jpg,0,FLARE,resolved
12157/2014_09_06_17_49_54_0,12157,2014_09_06_17_49_54_0,data\raw\SDOBenchmark_full\training\12157\2014_09_06_17_49_54_0,40,data\raw\SDOBenchmark_full\training\12157\2014_09_06_17_49_54_0\2014-09-06T173954__1700.jpg,1,QUIET,resolved
11520/2012_07_08_12_00_00_0,11520,2012_07_08_12_00_00_0,data\raw\SDOBenchmark_full\training\11520\2012_07_08_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11520\2012_07_08_12_00_00_0\2012-07-08T115000__1700.jpg,0,FLARE,resolved
11506/2012_06_14_08_10_00_1,11506,2012_06_14_08_10_00_1,data\raw\SDOBenchmark_full\training\11506\2012_06_14_08_10_00_1,40,data\raw\SDOBenchmark_full\training\11506\2012_06_14_08_10_00_1\2012-06-14T214941__1700.jpg,1,QUIET,resolved
12327/2015_04_23_07_11_00_0,12327,2015_04_23_07_11_00_0,data\raw\SDOBenchmark_full\training\12327\2015_04_23_07_11_00_0,40,data\raw\SDOBenchmark_full\training\12327\2015_04_23_07_11_00_0\2015-04-23T070100__1700.jpg,1,QUIET,resolved
12629/2017_01_26_15_39_01_1,12629,2017_01_26_15_39_01_1,data\raw\SDOBenchmark_full\training\12629\2017_01_26_15_39_01_1,40,data\raw\SDOBenchmark_full\training\12629\2017_01_26_15_39_01_1\2017-01-27T152900__1700.jpg,1,QUIET,resolved
12138/2014_08_12_12_00_00_0,12138,2014_08_12_12_00_00_0,data\raw\SDOBenchmark_full\training\12138\2014_08_12_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12138\2014_08_12_12_00_00_0\2014-08-12T115000__1700.jpg,1,QUIET,resolved
11471/2012_05_06_14_31_01_1,11471,2012_05_06_14_31_01_1,data\raw\SDOBenchmark_full\training\11471\2012_05_06_14_31_01_1,40,data\raw\SDOBenchmark_full\training\11471\2012_05_06_14_31_01_1\2012-05-07T142100__1700.jpg,0,FLARE,resolved
12085/2014_06_11_09_37_01_0,12085,2014_06_11_09_37_01_0,data\raw\SDOBenchmark_full\training\12085\2014_06_11_09_37_01_0,40,data\raw\SDOBenchmark_full\training\12085\2014_06_11_09_37_01_0\2014-06-11T092701__1700.jpg,0,FLARE,resolved
11837/2013_09_04_08_41_05_0,11837,2013_09_04_08_41_05_0,data\raw\SDOBenchmark_full\training\11837\2013_09_04_08_41_05_0,37,data\raw\SDOBenchmark_full\training\11837\2013_09_04_08_41_05_0\2013-09-04T083105__1700.jpg,1,QUIET,resolved
11952/2014_01_22_17_18_00_1,11952,2014_01_22_17_18_00_1,data\raw\SDOBenchmark_full\training\11952\2014_01_22_17_18_00_1,40,data\raw\SDOBenchmark_full\training\11952\2014_01_22_17_18_00_1\2014-01-24T021500__1700.jpg,1,QUIET,resolved
11618/2012_11_21_21_21_00_0,11618,2012_11_21_21_21_00_0,data\raw\SDOBenchmark_full\training\11618\2012_11_21_21_21_00_0,40,data\raw\SDOBenchmark_full\training\11618\2012_11_21_21_21_00_0\2012-11-21T211100__1700.jpg,1,QUIET,resolved
11710/2013_04_03_00_54_00_3,11710,2013_04_03_00_54_00_3,data\raw\SDOBenchmark_full\training\11710\2013_04_03_00_54_00_3,40,data\raw\SDOBenchmark_full\training\11710\2013_04_03_00_54_00_3\2013-04-04T215620__1700.jpg,1,QUIET,resolved
11614/2012_11_13_20_04_00_0,11614,2012_11_13_20_04_00_0,data\raw\SDOBenchmark_full\training\11614\2012_11_13_20_04_00_0,40,data\raw\SDOBenchmark_full\training\11614\2012_11_13_20_04_00_0\2012-11-13T195400__1700.jpg,1,QUIET,resolved
11555/2012_08_30_20_11_00_0,11555,2012_08_30_20_11_00_0,data\raw\SDOBenchmark_full\training\11555\2012_08_30_20_11_00_0,38,data\raw\SDOBenchmark_full\training\11555\2012_08_30_20_11_00_0\2012-08-30T200100__1700.jpg,1,QUIET,resolved
12609/2016_11_13_12_00_00_3,12609,2016_11_13_12_00_00_3,data\raw\SDOBenchmark_full\training\12609\2016_11_13_12_00_00_3,40,data\raw\SDOBenchmark_full\training\12609\2016_11_13_12_00_00_3\2016-11-15T234959__1700.jpg,1,QUIET,resolved
11445/2012_03_26_01_57_00_8,11445,2012_03_26_01_57_00_8,data\raw\SDOBenchmark_full\training\11445\2012_03_26_01_57_00_8,40,data\raw\SDOBenchmark_full\training\11445\2012_03_26_01_57_00_8\2012-03-30T105904__1700.jpg,1,QUIET,resolved
12351/2015_05_20_20_47_01_1,12351,2015_05_20_20_47_01_1,data\raw\SDOBenchmark_full\training\12351\2015_05_20_20_47_01_1,40,data\raw\SDOBenchmark_full\training\12351\2015_05_20_20_47_01_1\2015-05-21T203700__1700.jpg,1,QUIET,resolved
12137/2014_08_10_21_36_00_0,12137,2014_08_10_21_36_00_0,data\raw\SDOBenchmark_full\training\12137\2014_08_10_21_36_00_0,40,data\raw\SDOBenchmark_full\training\12137\2014_08_10_21_36_00_0\2014-08-10T212600__1700.jpg,1,QUIET,resolved
12259/2015_01_18_06_01_00_0,12259,2015_01_18_06_01_00_0,data\raw\SDOBenchmark_full\training\12259\2015_01_18_06_01_00_0,40,data\raw\SDOBenchmark_full\training\12259\2015_01_18_06_01_00_0\2015-01-18T055100__1700.jpg,1,QUIET,resolved
11483/2012_05_17_20_17_00_7,11483,2012_05_17_20_17_00_7,data\raw\SDOBenchmark_full\training\11483\2012_05_17_20_17_00_7,40,data\raw\SDOBenchmark_full\training\11483\2012_05_17_20_17_00_7\2012-05-24T234959__1700.jpg,1,QUIET,resolved
11796/2013_07_18_12_00_00_1,11796,2013_07_18_12_00_00_1,data\raw\SDOBenchmark_full\training\11796\2013_07_18_12_00_00_1,40,data\raw\SDOBenchmark_full\training\11796\2013_07_18_12_00_00_1\2013-07-19T033147__1700.jpg,1,QUIET,resolved
12185/2014_10_12_22_45_01_0,12185,2014_10_12_22_45_01_0,data\raw\SDOBenchmark_full\training\12185\2014_10_12_22_45_01_0,40,data\raw\SDOBenchmark_full\training\12185\2014_10_12_22_45_01_0\2014-10-12T223501__1700.jpg,1,QUIET,resolved
12253/2015_01_02_09_47_01_1,12253,2015_01_02_09_47_01_1,data\raw\SDOBenchmark_full\training\12253\2015_01_02_09_47_01_1,40,data\raw\SDOBenchmark_full\training\12253\2015_01_02_09_47_01_1\2015-01-03T093700__1700.jpg,0,FLARE,resolved
12037/2014_04_15_01_59_01_0,12037,2014_04_15_01_59_01_0,data\raw\SDOBenchmark_full\training\12037\2014_04_15_01_59_01_0,40,data\raw\SDOBenchmark_full\training\12037\2014_04_15_01_59_01_0\2014-04-15T014901__1700.jpg,1,QUIET,resolved
11519/2012_07_14_17_30_01_0,11519,2012_07_14_17_30_01_0,data\raw\SDOBenchmark_full\training\11519\2012_07_14_17_30_01_0,40,data\raw\SDOBenchmark_full\training\11519\2012_07_14_17_30_01_0\2012-07-14T172001__1700.jpg,1,QUIET,resolved
12253/2015_01_07_15_07_00_1,12253,2015_01_07_15_07_00_1,data\raw\SDOBenchmark_full\training\12253\2015_01_07_15_07_00_1,40,data\raw\SDOBenchmark_full\training\12253\2015_01_07_15_07_00_1\2015-01-08T042400__1700.jpg,1,QUIET,resolved
12177/2014_09_28_05_54_01_0,12177,2014_09_28_05_54_01_0,data\raw\SDOBenchmark_full\training\12177\2014_09_28_05_54_01_0,40,data\raw\SDOBenchmark_full\training\12177\2014_09_28_05_54_01_0\2014-09-28T054401__1700.jpg,1,QUIET,resolved
11731/2013_04_30_14_14_01_1,11731,2013_04_30_14_14_01_1,data\raw\SDOBenchmark_full\training\11731\2013_04_30_14_14_01_1,40,data\raw\SDOBenchmark_full\training\11731\2013_04_30_14_14_01_1\2013-05-01T045527__1700.jpg,1,QUIET,resolved
11454/2012_04_14_04_21_00_2,11454,2012_04_14_04_21_00_2,data\raw\SDOBenchmark_full\training\11454\2012_04_14_04_21_00_2,40,data\raw\SDOBenchmark_full\training\11454\2012_04_14_04_21_00_2\2012-04-15T234959__1700.jpg,1,QUIET,resolved
11530/2012_07_30_10_41_00_1,11530,2012_07_30_10_41_00_1,data\raw\SDOBenchmark_full\training\11530\2012_07_30_10_41_00_1,40,data\raw\SDOBenchmark_full\training\11530\2012_07_30_10_41_00_1\2012-07-31T011000__1700.jpg,1,QUIET,resolved
11973/2014_02_10_16_58_00_0,11973,2014_02_10_16_58_00_0,data\raw\SDOBenchmark_full\training\11973\2014_02_10_16_58_00_0,40,data\raw\SDOBenchmark_full\training\11973\2014_02_10_16_58_00_0\2014-02-10T164800__1700.jpg,1,QUIET,resolved
12414/2015_09_15_05_44_01_0,12414,2015_09_15_05_44_01_0,data\raw\SDOBenchmark_full\training\12414\2015_09_15_05_44_01_0,40,data\raw\SDOBenchmark_full\training\12414\2015_09_15_05_44_01_0\2015-09-15T053401__1700.jpg,1,QUIET,resolved
11432/2012_03_11_12_09_01_0,11432,2012_03_11_12_09_01_0,data\raw\SDOBenchmark_full\training\11432\2012_03_11_12_09_01_0,38,data\raw\SDOBenchmark_full\training\11432\2012_03_11_12_09_01_0\2012-03-11T115901__1700.jpg,1,QUIET,resolved
12671/2017_08_18_18_13_01_0,12671,2017_08_18_18_13_01_0,data\raw\SDOBenchmark_full\training\12671\2017_08_18_18_13_01_0,40,data\raw\SDOBenchmark_full\training\12671\2017_08_18_18_13_01_0\2017-08-18T180301__1700.jpg,1,QUIET,resolved
12147/2014_08_21_15_55_00_0,12147,2014_08_21_15_55_00_0,data\raw\SDOBenchmark_full\training\12147\2014_08_21_15_55_00_0,40,data\raw\SDOBenchmark_full\training\12147\2014_08_21_15_55_00_0\2014-08-21T154500__1700.jpg,1,QUIET,resolved
12459/2015_12_02_17_38_01_0,12459,2015_12_02_17_38_01_0,data\raw\SDOBenchmark_full\training\12459\2015_12_02_17_38_01_0,40,data\raw\SDOBenchmark_full\training\12459\2015_12_02_17_38_01_0\2015-12-02T172801__1700.jpg,1,QUIET,resolved
12297/2015_03_14_12_03_01_0,12297,2015_03_14_12_03_01_0,data\raw\SDOBenchmark_full\training\12297\2015_03_14_12_03_01_0,38,data\raw\SDOBenchmark_full\training\12297\2015_03_14_12_03_01_0\2015-03-14T115301__1700.jpg,1,QUIET,resolved
11661/2013_01_23_16_21_01_0,11661,2013_01_23_16_21_01_0,data\raw\SDOBenchmark_full\training\11661\2013_01_23_16_21_01_0,40,data\raw\SDOBenchmark_full\training\11661\2013_01_23_16_21_01_0\2013-01-23T161101__1700.jpg,1,QUIET,resolved
11432/2012_03_18_13_07_01_0,11432,2012_03_18_13_07_01_0,data\raw\SDOBenchmark_full\training\11432\2012_03_18_13_07_01_0,38,data\raw\SDOBenchmark_full\training\11432\2012_03_18_13_07_01_0\2012-03-18T125701__1700.jpg,1,QUIET,resolved
12433/2015_10_13_21_33_00_1,12433,2015_10_13_21_33_00_1,data\raw\SDOBenchmark_full\training\12433\2015_10_13_21_33_00_1,40,data\raw\SDOBenchmark_full\training\12433\2015_10_13_21_33_00_1\2015-10-14T235000__1700.jpg,1,QUIET,resolved
11389/2012_01_06_04_53_01_0,11389,2012_01_06_04_53_01_0,data\raw\SDOBenchmark_full\training\11389\2012_01_06_04_53_01_0,37,data\raw\SDOBenchmark_full\training\11389\2012_01_06_04_53_01_0\2012-01-06T044301__1700.jpg,1,QUIET,resolved
11957/2014_01_22_02_54_01_0,11957,2014_01_22_02_54_01_0,data\raw\SDOBenchmark_full\training\11957\2014_01_22_02_54_01_0,40,data\raw\SDOBenchmark_full\training\11957\2014_01_22_02_54_01_0\2014-01-22T024401__1700.jpg,1,QUIET,resolved
12146/2014_08_22_17_27_01_0,12146,2014_08_22_17_27_01_0,data\raw\SDOBenchmark_full\training\12146\2014_08_22_17_27_01_0,40,data\raw\SDOBenchmark_full\training\12146\2014_08_22_17_27_01_0\2014-08-22T171701__1700.jpg,1,QUIET,resolved
12125/2014_07_27_12_00_00_0,12125,2014_07_27_12_00_00_0,data\raw\SDOBenchmark_full\training\12125\2014_07_27_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12125\2014_07_27_12_00_00_0\2014-07-27T115000__1700.jpg,1,QUIET,resolved
11515/2012_07_03_09_55_01_0,11515,2012_07_03_09_55_01_0,data\raw\SDOBenchmark_full\training\11515\2012_07_03_09_55_01_0,40,data\raw\SDOBenchmark_full\training\11515\2012_07_03_09_55_01_0\2012-07-03T094501__1700.jpg,0,FLARE,resolved
11504/2012_06_16_17_28_01_0,11504,2012_06_16_17_28_01_0,data\raw\SDOBenchmark_full\training\11504\2012_06_16_17_28_01_0,40,data\raw\SDOBenchmark_full\training\11504\2012_06_16_17_28_01_0\2012-06-16T171801__1700.jpg,1,QUIET,resolved
11800/2013_07_29_23_28_59_0,11800,2013_07_29_23_28_59_0,data\raw\SDOBenchmark_full\training\11800\2013_07_29_23_28_59_0,40,data\raw\SDOBenchmark_full\training\11800\2013_07_29_23_28_59_0\2013-07-29T231859__1700.jpg,1,QUIET,resolved
12472/2015_12_26_19_10_01_1,12472,2015_12_26_19_10_01_1,data\raw\SDOBenchmark_full\training\12472\2015_12_26_19_10_01_1,20,data\raw\SDOBenchmark_full\training\12472\2015_12_26_19_10_01_1\2015-12-27T141000__1700.jpg,1,QUIET,resolved
12209/2014_11_26_02_01_01_1,12209,2014_11_26_02_01_01_1,data\raw\SDOBenchmark_full\training\12209\2014_11_26_02_01_01_1,40,data\raw\SDOBenchmark_full\training\12209\2014_11_26_02_01_01_1\2014-11-26T235000__1700.jpg,1,QUIET,resolved
12221/2014_12_01_17_19_00_1,12221,2014_12_01_17_19_00_1,data\raw\SDOBenchmark_full\training\12221\2014_12_01_17_19_00_1,40,data\raw\SDOBenchmark_full\training\12221\2014_12_01_17_19_00_1\2014-12-02T060728__1700.jpg,1,QUIET,resolved
11580/2012_09_28_10_30_01_0,11580,2012_09_28_10_30_01_0,data\raw\SDOBenchmark_full\training\11580\2012_09_28_10_30_01_0,38,data\raw\SDOBenchmark_full\training\11580\2012_09_28_10_30_01_0\2012-09-28T102001__1700.jpg,1,QUIET,resolved
11411/2012_01_29_12_00_00_0,11411,2012_01_29_12_00_00_0,data\raw\SDOBenchmark_full\training\11411\2012_01_29_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11411\2012_01_29_12_00_00_0\2012-01-29T115000__1700.jpg,1,QUIET,resolved
11426/2012_02_27_12_00_00_1,11426,2012_02_27_12_00_00_1,data\raw\SDOBenchmark_full\training\11426\2012_02_27_12_00_00_1,40,data\raw\SDOBenchmark_full\training\11426\2012_02_27_12_00_00_1\2012-02-28T000900__1700.jpg,1,QUIET,resolved
12631/2017_01_31_12_00_00_1,12631,2017_01_31_12_00_00_1,data\raw\SDOBenchmark_full\training\12631\2017_01_31_12_00_00_1,40,data\raw\SDOBenchmark_full\training\12631\2017_01_31_12_00_00_1\2017-01-31T235000__1700.jpg,1,QUIET,resolved
12367/2015_06_16_22_53_01_0,12367,2015_06_16_22_53_01_0,data\raw\SDOBenchmark_full\training\12367\2015_06_16_22_53_01_0,40,data\raw\SDOBenchmark_full\training\12367\2015_06_16_22_53_01_0\2015-06-16T224301__1700.jpg,1,QUIET,resolved
12187/2014_10_20_00_16_00_0,12187,2014_10_20_00_16_00_0,data\raw\SDOBenchmark_full\training\12187\2014_10_20_00_16_00_0,40,data\raw\SDOBenchmark_full\training\12187\2014_10_20_00_16_00_0\2014-10-20T000600__1700.jpg,1,QUIET,resolved
12686/2017_10_28_00_44_00_5,12686,2017_10_28_00_44_00_5,data\raw\SDOBenchmark_full\training\12686\2017_10_28_00_44_00_5,40,data\raw\SDOBenchmark_full\training\12686\2017_10_28_00_44_00_5\2017-10-31T234959__1700.jpg,1,QUIET,resolved
11396/2012_01_18_23_27_12_0,11396,2012_01_18_23_27_12_0,data\raw\SDOBenchmark_full\training\11396\2012_01_18_23_27_12_0,36,data\raw\SDOBenchmark_full\training\11396\2012_01_18_23_27_12_0\2012-01-18T231712__1700.jpg,1,QUIET,resolved
12339/2015_05_07_04_09_01_0,12339,2015_05_07_04_09_01_0,data\raw\SDOBenchmark_full\training\12339\2015_05_07_04_09_01_0,40,data\raw\SDOBenchmark_full\training\12339\2015_05_07_04_09_01_0\2015-05-07T035901__1700.jpg,1,QUIET,resolved
11703/2013_03_23_12_00_00_0,11703,2013_03_23_12_00_00_0,data\raw\SDOBenchmark_full\training\11703\2013_03_23_12_00_00_0,38,data\raw\SDOBenchmark_full\training\11703\2013_03_23_12_00_00_0\2013-03-23T115000__1700.jpg,1,QUIET,resolved
12643/2017_03_23_18_58_00_0,12643,2017_03_23_18_58_00_0,data\raw\SDOBenchmark_full\training\12643\2017_03_23_18_58_00_0,40,data\raw\SDOBenchmark_full\training\12643\2017_03_23_18_58_00_0\2017-03-23T184800__1700.jpg,1,QUIET,resolved
11618/2012_11_24_13_43_49_0,11618,2012_11_24_13_43_49_0,data\raw\SDOBenchmark_full\training\11618\2012_11_24_13_43_49_0,40,data\raw\SDOBenchmark_full\training\11618\2012_11_24_13_43_49_0\2012-11-24T133349__1700.jpg,1,QUIET,resolved
11732/2013_05_08_19_16_00_1,11732,2013_05_08_19_16_00_1,data\raw\SDOBenchmark_full\training\11732\2013_05_08_19_16_00_1,40,data\raw\SDOBenchmark_full\training\11732\2013_05_08_19_16_00_1\2013-05-09T235000__1700.jpg,1,QUIET,resolved
12477/2016_01_02_12_00_00_4,12477,2016_01_02_12_00_00_4,data\raw\SDOBenchmark_full\training\12477\2016_01_02_12_00_00_4,40,data\raw\SDOBenchmark_full\training\12477\2016_01_02_12_00_00_4\2016-01-04T162159__1700.jpg,1,QUIET,resolved
11804/2013_07_25_12_00_00_0,11804,2013_07_25_12_00_00_0,data\raw\SDOBenchmark_full\training\11804\2013_07_25_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11804\2013_07_25_12_00_00_0\2013-07-25T115000__1700.jpg,1,QUIET,resolved
11408/2012_01_22_12_00_00_4,11408,2012_01_22_12_00_00_4,data\raw\SDOBenchmark_full\training\11408\2012_01_22_12_00_00_4,40,data\raw\SDOBenchmark_full\training\11408\2012_01_22_12_00_00_4\2012-01-25T095059__1700.jpg,1,QUIET,resolved
11944/2014_01_10_13_10_01_0,11944,2014_01_10_13_10_01_0,data\raw\SDOBenchmark_full\training\11944\2014_01_10_13_10_01_0,40,data\raw\SDOBenchmark_full\training\11944\2014_01_10_13_10_01_0\2014-01-10T130001__1700.jpg,1,QUIET,resolved
11518/2012_07_07_14_54_00_4,11518,2012_07_07_14_54_00_4,data\raw\SDOBenchmark_full\training\11518\2012_07_07_14_54_00_4,35,data\raw\SDOBenchmark_full\training\11518\2012_07_07_14_54_00_4\2012-07-10T234959__1700.jpg,1,QUIET,resolved
11388/2012_01_01_19_06_00_5,11388,2012_01_01_19_06_00_5,data\raw\SDOBenchmark_full\training\11388\2012_01_01_19_06_00_5,40,data\raw\SDOBenchmark_full\training\11388\2012_01_01_19_06_00_5\2012-01-06T021700__1700.jpg,1,QUIET,resolved
11640/2012_12_31_12_00_00_1,11640,2012_12_31_12_00_00_1,data\raw\SDOBenchmark_full\training\11640\2012_12_31_12_00_00_1,40,data\raw\SDOBenchmark_full\training\11640\2012_12_31_12_00_00_1\2013-01-01T085600__1700.jpg,1,QUIET,resolved
12203/2014_11_08_19_59_38_0,12203,2014_11_08_19_59_38_0,data\raw\SDOBenchmark_full\training\12203\2014_11_08_19_59_38_0,40,data\raw\SDOBenchmark_full\training\12203\2014_11_08_19_59_38_0\2014-11-08T194938__1700.jpg,1,QUIET,resolved
11944/2014_01_11_00_05_01_0,11944,2014_01_11_00_05_01_0,data\raw\SDOBenchmark_full\training\11944\2014_01_11_00_05_01_0,40,data\raw\SDOBenchmark_full\training\11944\2014_01_11_00_05_01_0\2014-01-10T235501__1700.jpg,1,QUIET,resolved
